seasonType,eventId,teamId,homeAway,winner,formation,active,starter,jersey,athleteId,athleteDisplayName,position,formationPlace,subbedIn,subbedInForAthleteId,subbedInForAthleteJersey,subInAthleteId,subInClockValue,subInDisplayClock,subbedOut,subbedOutForAthleteId,subbedOutForAthleteJersey,subOutAthleteId,subOutClockValue,subOutDisplayClock,updateTime
12504,722106,2597,home,0,4-3-3,1,1,22,180113,Steven Moreira,Right Back,2,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722106,2597,home,0,4-3-3,1,1,8,318631,João Paulo,Left Back,3,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722106,2597,home,0,4-3-3,1,1,16,327173,Kevin Pina,Center Midfielder,4,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722106,2597,home,0,4-3-3,1,1,5,271129,Logan Costa,Center Right Defender,5,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722106,2597,home,0,4-3-3,1,1,4,257716,Roberto Lopes,Center Left Defender,6,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722106,2597,home,0,4-3-3,1,1,14,246442,Deroy Duarte,Right Midfielder,7,0,0,-1,,,,1,214684,6,214684.0,2700.0,45',2024-11-16 06:04:08
12504,722106,2597,home,0,4-3-3,1,1,10,227441,Jamiro Monteiro,Left Midfielder,8,0,0,-1,,,,1,366092,17,366092.0,4320.0,72',2024-11-16 06:04:08
12504,722106,2597,home,0,4-3-3,1,1,9,310261,Benchimol,Forward,9,0,0,-1,,,,1,330211,19,330211.0,2700.0,45',2024-11-24 15:57:29
12504,722106,2597,home,0,4-3-3,1,1,20,135216,Ryan Mendes,Right Forward,10,0,0,-1,,,,1,149672,21,149672.0,4980.0,83',2024-11-16 06:04:08
12504,722106,2597,home,0,4-3-3,1,1,7,250059,Jovane Cabral,Left Forward,11,0,0,-1,,,,1,222236,15,222236.0,4320.0,72',2024-11-16 06:04:08
12504,722106,2597,home,0,4-3-3,1,0,17,366092,Hélio Varela,Substitute,0,1,227441,10,227441.0,4320.0,72',0,0,-1,,,,2024-11-16 06:04:08
12504,722106,2597,home,0,4-3-3,1,0,24,101251,Semedo,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722106,2597,home,0,4-3-3,1,0,2,365810,Wagner Pina,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722106,2597,home,0,4-3-3,1,0,19,330211,Dailon Livramento,Substitute,0,1,310261,9,310261.0,2700.0,45',0,0,-1,,,,2024-11-16 06:04:08
12504,722106,2597,home,0,4-3-3,1,0,18,310000,Dylan Tavares,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722106,2597,home,0,4-3-3,1,0,11,304076,Arcanjo,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722106,2597,home,0,4-3-3,1,0,12,260758,Márcio Rosa,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722106,2597,home,0,4-3-3,1,0,15,222236,Laros Duarte,Substitute,0,1,250059,7,250059.0,4320.0,72',0,0,-1,,,,2024-11-16 06:04:08
12504,722106,2597,home,0,4-3-3,1,0,6,214684,Patrick Andrade,Substitute,0,1,246442,14,246442.0,2700.0,45',0,0,-1,,,,2024-11-16 06:04:08
12504,722106,2597,home,0,4-3-3,1,0,3,214683,Diney,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722106,2597,home,0,4-3-3,1,0,1,181330,Vozinha,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722106,2597,home,0,4-3-3,1,0,21,149672,Bebé,Substitute,0,1,135216,20,135216.0,4980.0,83',0,0,-1,,,,2024-11-24 15:57:29
12504,722106,2620,away,0,4-2-3-1,1,1,1,205212,Mohamed El Shenawy,Goalkeeper,1,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722106,2620,away,0,4-2-3-1,1,1,3,308924,Ahmed Eid,Right Back,2,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722106,2620,away,0,4-2-3-1,1,1,12,272960,Mohamed Hamdy,Left Back,3,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722106,2620,away,0,4-2-3-1,1,1,15,312563,Ahmed Koka,Left Midfielder,4,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722106,2620,away,0,4-2-3-1,1,1,14,285057,Hamdi Fathi,Center Right Defender,5,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722106,2620,away,0,4-2-3-1,1,1,5,356201,Mohamed Youssef,Center Left Defender,6,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722106,2620,away,0,4-2-3-1,1,1,9,245246,Taher Mohamed,Attacking Midfielder Right,7,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722106,2620,away,0,4-2-3-1,1,1,13,380180,Mohamed Shehata,Right Midfielder,8,0,0,-1,,,,1,287177,17,287177.0,360.0,6',2024-11-16 06:04:08
12504,722106,2620,away,0,4-2-3-1,1,1,25,308929,Osama Faisal,Forward,9,0,0,-1,,,,1,243816,11,243816.0,5100.0,85',2024-11-16 06:04:08
12504,722106,2620,away,0,4-2-3-1,1,1,21,314444,Mahmoud Saber,Attacking Midfielder,10,0,0,-1,,,,1,370893,18,370893.0,4140.0,69',2024-11-16 06:04:08
12504,722106,2620,away,0,4-2-3-1,1,1,20,299619,Ibrahim Adel,Attacking Midfielder Left,11,0,0,-1,,,,1,255155,6,255155.0,5100.0,85',2024-11-16 06:04:08
12504,722106,2620,away,0,4-2-3-1,1,0,11,243816,Mostafa Mohamed,Substitute,0,1,308929,25,308929.0,5100.0,85',0,0,-1,,,,2024-11-16 06:04:08
12504,722106,2620,away,0,4-2-3-1,1,0,16,205211,Mohamed Awad,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722106,2620,away,0,4-2-3-1,1,0,24,379883,Mahmoud Zalaka,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722106,2620,away,0,4-2-3-1,1,0,18,370893,Mostafa Fathi,Substitute,0,1,314444,21,314444.0,4140.0,69',0,0,-1,,,,2024-11-16 06:04:08
12504,722106,2620,away,0,4-2-3-1,1,0,26,308915,Mostafa Shobeir,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722106,2620,away,0,4-2-3-1,1,0,4,299535,Omar Kamal,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722106,2620,away,0,4-2-3-1,1,0,17,287177,Nabil Emad,Substitute,0,1,380180,13,380180.0,360.0,6',0,0,-1,,,,2024-11-16 06:04:08
12504,722106,2620,away,0,4-2-3-1,1,0,8,256060,Nasser Maher,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722106,2620,away,0,4-2-3-1,1,0,6,255155,Ahmed Ramadan,Substitute,0,1,299619,20,299619.0,5100.0,85',0,0,-1,,,,2024-11-16 06:04:08
12504,722106,2620,away,0,4-2-3-1,1,0,2,308926,Hossam Abdelmaguid,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722107,5779,home,0,5-4-1,1,1,1,255190,Jonathan Nahimana,Goalkeeper,1,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722107,5779,home,0,5-4-1,1,1,20,287786,Bienvenue Kanakimana,Right Back,2,0,0,-1,,,,1,385153,3,385153.0,4740.0,79',2024-11-16 06:04:08
12504,722107,5779,home,0,5-4-1,1,1,11,308315,Jordi Liongola,Left Back,3,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722107,5779,home,0,5-4-1,1,1,22,247554,Christophe Nduwarugira,Center Left Defender,4,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722107,5779,home,0,5-4-1,1,1,19,247551,Frederic Nsabiyumva,Center Defender,5,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722107,5779,home,0,5-4-1,1,1,15,254526,Omar Moussa,Center Right Defender,6,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722107,5779,home,0,5-4-1,1,1,18,318620,Akbar Muderi,Right Midfielder,7,0,0,-1,,,,1,273341,21,273341.0,4620.0,77',2024-11-16 06:04:08
12504,722107,5779,home,0,5-4-1,1,1,14,255192,Youssouf Ndayishimiye,Center Right Midfielder,8,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722107,5779,home,0,5-4-1,1,1,24,269577,Pacifique Niyongabire,Forward,9,0,0,-1,,,,1,247538,9,247538.0,5220.0,87',2024-11-16 06:04:08
12504,722107,5779,home,0,5-4-1,1,1,5,370856,Aruna Mussa,Center Left Midfielder,10,0,0,-1,,,,1,273336,10,273336.0,4620.0,77',2024-11-16 06:04:08
12504,722107,5779,home,0,5-4-1,1,1,2,369593,Jean Girumugisha,Left Midfielder,11,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722107,5779,home,0,5-4-1,1,0,17,396379,Kevin Uwimana,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722107,5779,home,0,5-4-1,1,0,9,247538,Hussein Shabani,Substitute,0,1,269577,24,269577.0,5220.0,87',0,0,-1,,,,2024-11-16 06:04:08
12504,722107,5779,home,0,5-4-1,1,0,10,273336,Shassiri Nahimana,Substitute,0,1,370856,5,370856.0,4620.0,77',0,0,-1,,,,2024-11-16 06:04:08
12504,722107,5779,home,0,5-4-1,1,0,21,273341,Bonfils-Caleb Bimenyimana,Substitute,0,1,318620,18,318620.0,4620.0,77',0,0,-1,,,,2024-11-16 06:04:08
12504,722107,5779,home,0,5-4-1,1,0,23,299153,Onésime Rukundo,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722107,5779,home,0,5-4-1,1,0,6,302088,Trésor Mossi,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722107,5779,home,0,5-4-1,1,0,13,354890,Aladin Bizimana,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722107,5779,home,0,5-4-1,1,0,12,379129,Keita Bukuru,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722107,5779,home,0,5-4-1,1,0,8,379130,Mokono Eldhino,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722107,5779,home,0,5-4-1,1,0,3,385153,Abdoul Manirakoze,Substitute,0,1,287786,20,287786.0,4740.0,79',0,0,-1,,,,2024-11-16 06:04:08
12504,722107,5779,home,0,5-4-1,1,0,16,391115,Prince Musore,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722107,4325,away,0,4-2-3-1,1,1,16,299126,William Thole,Goalkeeper,1,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722107,4325,away,0,4-2-3-1,1,1,2,369619,Mcdonald Lameck,Right Back,2,0,0,-1,,,,1,266655,15,266655.0,4380.0,73',2024-11-16 06:04:08
12504,722107,4325,away,0,4-2-3-1,1,1,12,342170,Alick Lungu,Left Back,3,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722107,4325,away,0,4-2-3-1,1,1,17,173981,John Banda,Left Midfielder,4,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722107,4325,away,0,4-2-3-1,1,1,3,305508,John Charles Petro,Center Right Defender,5,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722107,4325,away,0,4-2-3-1,1,1,5,258285,Chembezi Denis,Center Left Defender,6,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722107,4325,away,0,4-2-3-1,1,1,18,360461,Gaddie Chirwa,Attacking Midfielder Right,7,0,0,-1,,,,1,330823,8,330823.0,3660.0,61',2024-11-16 06:04:08
12504,722107,4325,away,0,4-2-3-1,1,1,21,396064,Yankho Singo,Right Midfielder,8,0,0,-1,,,,1,365446,6,365446.0,3660.0,61',2024-11-16 06:04:08
12504,722107,4325,away,0,4-2-3-1,1,1,9,266654,Richard Mbulu,Forward,9,0,0,-1,,,,1,314883,10,314883.0,3660.0,61',2024-11-16 06:04:08
12504,722107,4325,away,0,4-2-3-1,1,1,11,185268,Frank Mhango,Attacking Midfielder,10,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722107,4325,away,0,4-2-3-1,1,1,19,363765,Lanjesi Nkhoma,Attacking Midfielder Left,11,0,0,-1,,,,1,370500,14,370500.0,4380.0,73',2024-11-16 06:04:08
12504,722107,4325,away,0,4-2-3-1,1,0,1,320807,Richard Chimbamba,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722107,4325,away,0,4-2-3-1,1,0,15,266655,Gomezgani Chirwa,Substitute,0,1,369619,2,369619.0,4380.0,73',0,0,-1,,,,2024-11-16 06:04:08
12504,722107,4325,away,0,4-2-3-1,1,0,4,299127,Nickson Nyasulu,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722107,4325,away,0,4-2-3-1,1,0,10,314883,Chawa,Substitute,0,1,266654,9,266654.0,3660.0,61',0,0,-1,,,,2024-11-16 06:04:08
12504,722107,4325,away,0,4-2-3-1,1,0,7,320806,Nickson Mwase,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722107,4325,away,0,4-2-3-1,1,0,8,330823,Lloyd Njaliwa,Substitute,0,1,360461,18,360461.0,3660.0,61',0,0,-1,,,,2024-11-16 06:04:08
12504,722107,4325,away,0,4-2-3-1,1,0,20,333139,Zebron Kalima,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722107,4325,away,0,4-2-3-1,1,0,13,344803,Patrick Mwaungulu,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722107,4325,away,0,4-2-3-1,1,0,6,365446,Lloyd Aaron,Substitute,0,1,396064,21,396064.0,3660.0,61',0,0,-1,,,,2024-11-16 06:04:08
12504,722107,4325,away,0,4-2-3-1,1,0,14,370500,Wisdom Mpinganjira,Substitute,0,1,363765,19,363765.0,4380.0,73',0,0,-1,,,,2024-11-16 06:04:08
12504,722107,4325,away,0,4-2-3-1,1,0,23,382542,George Chikooka,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722107,4325,away,0,4-2-3-1,1,0,22,385078,Maxwell Paipi,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722108,2845,home,0,4-1-4-1,1,1,1,298914,Farid Ouédraogo,Goalkeeper,1,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722108,2845,home,0,4-1-4-1,1,1,9,294427,Issa Kaboré,Right Back,2,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722108,2845,home,0,4-1-4-1,1,1,25,165872,Steeve Yago,Left Back,3,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722108,2845,home,0,4-1-4-1,1,1,24,247941,Saïdou Simporé,Defensive Midfielder,4,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722108,2845,home,0,4-1-4-1,1,1,14,196556,Issoufou Dayo,Center Right Defender,5,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722108,2845,home,0,4-1-4-1,1,1,12,257287,Edmond Tapsoba,Center Left Defender,6,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722108,2845,home,0,4-1-4-1,1,1,11,300420,Ousseni Bouda,Right Midfielder,7,0,0,-1,,,,1,390034,7,390034.0,3840.0,64',2024-11-16 06:04:08
12504,722108,2845,home,0,4-1-4-1,1,1,6,363057,Sacha Bansé,Center Right Midfielder,8,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722108,2845,home,0,4-1-4-1,1,1,2,268019,Lassina Traoré,Forward,9,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722108,2845,home,0,4-1-4-1,1,1,8,285600,Cedric Badolo,Center Left Midfielder,10,0,0,-1,,,,1,228521,10,228521.0,3840.0,64',2024-11-16 06:04:08
12504,722108,2845,home,0,4-1-4-1,1,1,19,260389,Hassane Bandé,Left Midfielder,11,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722108,2845,home,0,4-1-4-1,1,0,13,362884,Regis N'Do,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722108,2845,home,0,4-1-4-1,1,0,23,294425,Kilian Nikiema,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722108,2845,home,0,4-1-4-1,1,0,10,228521,Ousmane Camara,Substitute,0,1,285600,8,285600.0,3840.0,64',0,0,-1,,,,2024-11-16 06:04:08
12504,722108,2845,home,0,4-1-4-1,1,0,3,364589,Mohamed Ouédraogo,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722108,2845,home,0,4-1-4-1,1,0,21,269752,Valentin Nouma,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722108,2845,home,0,4-1-4-1,1,0,17,396087,Hamed Blakiss Ouattara,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722108,2845,home,0,4-1-4-1,1,0,7,390034,Josue Tiendrebeogo,Substitute,0,1,300420,11,300420.0,3840.0,64',0,0,-1,,,,2024-11-16 06:04:08
12504,722108,2845,home,0,4-1-4-1,1,0,20,312746,Clement Pitroipa,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722108,2845,home,0,4-1-4-1,1,0,15,315336,Ridouanou Maiga,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722108,2845,home,0,4-1-4-1,1,0,18,319986,Dramane Salou,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722108,2845,home,0,4-1-4-1,1,0,5,319987,Nasser Djiga,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722108,2845,home,0,4-1-4-1,1,0,4,269458,Trova Boni,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722108,654,away,1,4-2-3-1,1,1,16,238362,Édouard Mendy,Goalkeeper,1,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722108,654,away,1,4-2-3-1,1,1,15,253992,Krépin Diatta,Right Back,2,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722108,654,away,1,4-2-3-1,1,1,25,359796,El Hadji Malick Diouf,Left Back,3,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722108,654,away,1,4-2-3-1,1,1,26,255889,Pape Gueye,Left Midfielder,4,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722108,654,away,1,4-2-3-1,1,1,3,150312,Kalidou Koulibaly,Center Right Defender,5,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722108,654,away,1,4-2-3-1,1,1,19,213181,Moussa Niakhaté,Center Left Defender,6,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722108,654,away,1,4-2-3-1,1,1,18,241012,Ismaïla Sarr,Attacking Midfielder Right,7,0,0,-1,,,,1,324991,6,324991.0,3840.0,64',2024-11-16 06:04:08
12504,722108,654,away,1,4-2-3-1,1,1,5,144517,Idrissa Gueye,Right Midfielder,8,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722108,654,away,1,4-2-3-1,1,1,7,308524,Nicolas Jackson,Forward,9,0,0,-1,,,,1,251924,12,251924.0,3840.0,64',2024-11-16 06:04:08
12504,722108,654,away,1,4-2-3-1,1,1,13,268641,Iliman Ndiaye,Attacking Midfielder,10,0,0,-1,,,,1,297337,17,297337.0,5280.0,88',2024-11-16 06:04:08
12504,722108,654,away,1,4-2-3-1,1,1,10,169797,Sadio Mané,Attacking Midfielder Left,11,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722108,654,away,1,4-2-3-1,1,0,6,324991,Habib Diarra,Substitute,0,1,241012,18,241012.0,3840.0,64',0,0,-1,,,,2024-11-16 06:04:08
12504,722108,654,away,1,4-2-3-1,1,0,17,297337,Pape Matar Sarr,Substitute,0,1,268641,13,268641.0,5280.0,88',0,0,-1,,,,2024-11-16 06:04:08
12504,722108,654,away,1,4-2-3-1,1,0,11,294228,Pathé Ciss,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722108,654,away,1,4-2-3-1,1,0,21,276451,Cheick Tidiane Sabaly,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722108,654,away,1,4-2-3-1,1,0,12,251924,Cherif Ndiaye,Substitute,0,1,308524,7,308524.0,3840.0,64',0,0,-1,,,,2024-11-16 06:04:08
12504,722108,654,away,1,4-2-3-1,1,0,4,251614,Abdoulaye Seck,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722108,654,away,1,4-2-3-1,1,0,20,223376,Habib Diallo,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722108,654,away,1,4-2-3-1,1,0,1,205253,Seny Dieng,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722108,654,away,1,4-2-3-1,1,0,28,175939,Ibrahima Seck,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722108,654,away,1,4-2-3-1,1,0,2,137397,Formose Mendy,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722108,654,away,1,4-2-3-1,1,0,22,125188,Abdou Diallo,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722108,654,away,1,4-2-3-1,1,0,27,393751,Abdou Ndiaye,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722109,4245,home,0,4-1-4-1,1,1,23,230457,Goitseone Phoko,Goalkeeper,1,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722109,4245,home,0,4-1-4-1,1,1,5,292314,Alford Velaphi,Right Back,2,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722109,4245,home,0,4-1-4-1,1,1,12,263171,Mothusi Johnson,Left Back,3,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722109,4245,home,0,4-1-4-1,1,1,14,274322,Godiraone Modingwane,Defensive Midfielder,4,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722109,4245,home,0,4-1-4-1,1,1,4,254489,Mosha Gaolaolwe,Center Right Defender,5,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722109,4245,home,0,4-1-4-1,1,1,3,274377,Thatayaone Ditlhokwe,Center Left Defender,6,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722109,4245,home,0,4-1-4-1,1,1,10,247784,Thabang Sesinyi,Right Midfielder,7,0,0,-1,,,,1,187212,15,187212.0,4380.0,73',2024-11-16 06:04:08
12504,722109,4245,home,0,4-1-4-1,1,1,6,247800,Gape Mohutsiwa,Center Right Midfielder,8,0,0,-1,,,,1,363520,8,363520.0,2700.0,45',2024-11-16 06:04:08
12504,722109,4245,home,0,4-1-4-1,1,1,11,254492,Tumisang Orebonye,Forward,9,0,0,-1,,,,1,297434,9,297434.0,5400.0,90'+3',2024-11-16 06:04:08
12504,722109,4245,home,0,4-1-4-1,1,1,22,274321,Gilbert Baruti,Center Left Midfielder,10,0,0,-1,,,,1,230460,13,230460.0,4380.0,73',2024-11-16 06:04:08
12504,722109,4245,home,0,4-1-4-1,1,1,7,230454,Kabelo Seakanyeng,Left Midfielder,11,0,0,-1,,,,1,230461,21,230461.0,5400.0,90'+3',2024-11-16 06:04:08
12504,722109,4245,home,0,4-1-4-1,1,0,19,376698,Koketso Majafi,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722109,4245,home,0,4-1-4-1,1,0,8,363520,Olebogeng Ramotse,Substitute,0,1,247800,6,247800.0,2700.0,45',0,0,-1,,,,2024-11-16 06:04:08
12504,722109,4245,home,0,4-1-4-1,1,0,17,351063,Chicco Molefe,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722109,4245,home,0,4-1-4-1,1,0,20,341862,Tebogo Kopelang,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722109,4245,home,0,4-1-4-1,1,0,9,297434,Molaodi Tlhalefang,Substitute,0,1,254492,11,254492.0,5400.0,90'+3',0,0,-1,,,,2024-11-16 06:04:08
12504,722109,4245,home,0,4-1-4-1,1,0,15,187212,Gift Moyo,Substitute,0,1,247784,10,247784.0,4380.0,73',0,0,-1,,,,2024-11-16 06:04:08
12504,722109,4245,home,0,4-1-4-1,1,0,2,269129,Thabo Leinanyane,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722109,4245,home,0,4-1-4-1,1,0,1,254494,Kabelo Dambe,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722109,4245,home,0,4-1-4-1,1,0,18,247790,Lebogang Ditsele,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722109,4245,home,0,4-1-4-1,1,0,21,230461,Segolame Boy,Substitute,0,1,230454,7,230454.0,5400.0,90'+3',0,0,-1,,,,2024-11-16 06:04:08
12504,722109,4245,home,0,4-1-4-1,1,0,13,230460,Omaatla Kebatho,Substitute,0,1,274321,22,274321.0,4380.0,73',0,0,-1,,,,2024-11-16 06:04:08
12504,722109,4245,home,0,4-1-4-1,1,0,16,295049,Lesenya Malapela,Substitute,0,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722109,8940,away,0,4-2-3-1,1,1,16,238764,Babacar Niasse,Goalkeeper,1,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722109,8940,away,0,4-2-3-1,1,1,13,369535,Nouh El Abd,Right Back,2,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722109,8940,away,0,4-2-3-1,1,1,3,246784,Aly Abeid,Left Back,3,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722109,8940,away,0,4-2-3-1,1,1,28,334793,Oumar Ngom,Left Midfielder,4,0,0,-1,,,,1,356040,12,356040.0,4560.0,76',2024-11-16 06:04:08
12504,722109,8940,away,0,4-2-3-1,1,1,27,319836,El Hassen Houeibib,Center Right Defender,5,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722109,8940,away,0,4-2-3-1,1,1,5,219527,Lamine Ba,Center Left Defender,6,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
12504,722109,8940,away,0,4-2-3-1,1,1,19,357784,Sidi Bouna Amar,Attacking Midfielder Right,7,0,0,-1,,,,1,308723,10,308723.0,4080.0,68',2024-11-16 06:04:08
12504,722109,8940,away,0,4-2-3-1,1,1,8,274395,Bodda Mouhsine,Right Midfielder,8,0,0,-1,,,,0,0,-1,,,,2024-11-16 06:04:08
